Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Orator	Token_ID	Word	Word_class	Nasal_drop	Fol_seg	Tense	Subj_person	Syllabicity	Word_class	Genre
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	72	allan	auxiliary	n	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	85	dan	copula	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	91	dan	copula	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	95	dan	copula	0	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	100	dan	copula	0	C	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	106	gogon	auxiliary	n	##	rem	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	117	allan	auxiliary	0	V	prs	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	118	allan	auxiliary	0	##	prs	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	121	dan	copula	n	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	125	dan	copula	n	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	126	dan	copula	n	V	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	127	allan	auxiliary	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	129	allan	auxiliary	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	130	allan	auxiliary	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	131	dan	copula	n	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	132	allan	auxiliary	0	V	prs	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	136	allan	auxiliary	0	V	prs	1			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	138	bogon	auxiliary	n	##	fut	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	141	allan	auxiliary	0	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	157	dan	copula	n	##	prs	3			
MBB	Limol	M	30-45	Yamkong	Ka?ballag	Y	160	dan	copula	0	C	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	20	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	26	agan	auxiliary	0	##	rec	1			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	31	allan	auxiliary	n	V	prs	1			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	41	gogon	auxiliary	n	##	rem	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	63	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	66	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	67	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	68	dan	copula	0	C	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	70	dan	copula	0	C	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	71	allan	auxiliary	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	72	dan	copula	0	#	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	73	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	78	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	82	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	83	dan	copula	n	V	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	84	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	91	allan	auxiliary	0	##	prs	1			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	97	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	98	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	104	allan	auxiliary	0	#	prs	1			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	111	dan	copula	0	##	prs	3			
MBJ	Limol	M	15-29	Yamkong	Ka?ballag	N	114	dan	copula	0	##	prs	3			
MKK	Malam	F	62+	Yamkong		N	9	Dan	copula	n	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	16	gogon	auxiliary	n	##	rem	3			
MKK	Malam	F	62+	Yamkong		N	20	gogon	auxiliary	0	##	rem	3			
MKK	Malam	F	62+	Yamkong		N	23	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	31	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	34	dan	copula	0	##	prs	3			
MKK	Malam	F	62+	Yamkong		N	37	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	38	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	47	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	52	gogon	auxiliary	n	##	rem	3			
MKK	Malam	F	62+	Yamkong		N	61	dan	copula	0	C	prs	3			
MKK	Malam	F	62+	Yamkong		N	64	allan	auxiliary	0	##	prs	1			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	8	dan	copula	0	##	prs	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	14	dan	copula	0	##	prs	1			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	36	agan	auxiliary	n	C	rec	1			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	41	dan	copula	0	##	prs	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	44	dan	copula	0	##	prs	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	48	dan	copula	0	##	prs	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	53	dan	copula	n	##	prs	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	55	gogon	auxiliary	n	#	rem	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	62	allan	auxiliary	0	##	prs	1			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	64	allan	auxiliary	n	##	prs	1			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	68	gogon	auxiliary	n	##	rem	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	70	gogon	auxiliary	n	C	rem	3			
MLB	Limol	F	46-61	Yamkong	Ka?ballag	N	86	agan	auxiliary	0	##	rec	1			
MNN	Limol	F	46-61	Yamkong		N	2	dan	copula	0	##	prs	3			
MNN	Limol	F	46-61	Yamkong		N	13	allan	auxiliary	0	C	prs	1			
MNN	Limol	F	46-61	Yamkong		N	18	dan	copula	0	V	prs	3			
MNN	Limol	F	46-61	Yamkong		N	34	allan	auxiliary	0	V	prs	1			
MNN	Limol	F	46-61	Yamkong		N	39	allan	auxiliary	0	C	prs	3			
MNN	Limol	F	46-61	Yamkong		N	43	dan	copula	0	C	prs	3			
MNN	Limol	F	46-61	Yamkong		N	45	dan	copula	0	##	prs	3			
MNN	Limol	F	46-61	Yamkong		N	50	dan	copula	0	C	prs	3			
MNN	Limol	F	46-61	Yamkong		N	52	gogon	auxiliary	n	#	rem	3			
MNN	Limol	F	46-61	Yamkong		N	91	allan	auxiliary	n	#	prs	1			
MNN	Limol	F	46-61	Yamkong		N	106	dan	copula	0	C	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	13	dan	copula	n	V	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	18	dan	copula	n	C	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	30	dan	copula	0	C	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	54	allan	auxiliary	0	##	prs	1			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	57	allan	auxiliary	0	##	prs	1			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	68	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	70	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	77	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	78	dan	copula	n	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	81	allan	auxiliary	0	#	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	82	allan	auxiliary	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	84	dan	copula	n	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	96	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	97	dan	copula	n	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	102	dan	copula	n	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	108	bogon	auxiliary	n	#	fut	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	111	dan	copula	0	##	prs	1			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	117	dan	copula	0	C	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	118	dan	copula	0	V	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	121	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	125	allan	auxiliary	0	V	prs	1			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	129	dan	copula	0	##	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	134	agan	auxiliary	n	##	rec	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	140	agan	auxiliary	0	C	rec	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	172	dan	copula	n	V	prs	3			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	173	agan	auxiliary	n	#	rec	1			
MSK	Limol	F	15-29	Dd?liag	Wedag	N	177	agan	auxiliary	n	C	rec	1			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	11	dan	copula	0	##	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	14	allan	auxiliary	0	C	prs	1			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	33	dan	copula	0	#	prs	1			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	35	dan	copula	0	C	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	36	dan	copula	0	C	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	37	dan	copula	0	#	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	38	dan	copula	0	#	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	39	dan	copula	0	V	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	43	dan	copula	0	##	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	58	allan	auxiliary	0	C	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	59	allan	auxiliary	0	C	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	60	allan	auxiliary	0	C	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	67	allan	auxiliary	0	##	prs	1			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	68	bogon	auxiliary	0	##	fut	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	73	dan	copula	0	##	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	77	dan	copula	0	##	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	79	dan	copula	0	V	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	83	dan	copula	n	V	prs	3			
MWW	Limol	M	30-45	Dd?liag	Wedag	N	85	dan	copula	0	V	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	6	dan	copula	0	V	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	7	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	9	allan	auxiliary	0	##	prs	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	16	allan	auxiliary	0	##	prs	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	19	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	21	dan	copula	0	C	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	25	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	26	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	27	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	28	dan	copula	0	V	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	29	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	33	dan	copula	0	#	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	41	gogon	auxiliary	n	##	rem	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	44	dan	copula	0	C	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	47	dan	copula	0	#	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	50	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	51	allan	auxiliary	n	##	prs	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	54	allan	auxiliary	0	##	prs	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	62	allan	auxiliary	0	V	prs	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	63	gogon	auxiliary	n	##	rem	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	65	dan	copula	0	#	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	66	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	67	dan	copula	0	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	68	dan	copula	n	##	prs	3			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	84	agan	auxiliary	0	V	rec	1			
NKK	Limol	F	30-45	Yamkong	Bobeag	N	88	agan	auxiliary	n	C	rec	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	8	gogon	auxiliary	n	##	rem	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	14	dan	copula	0	##	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	17	allan	auxiliary	0	##	prs	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	18	dan	copula	n	V	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	45	allan	auxiliary	0	##	prs	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	47	allan	auxiliary	0	##	prs	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	48	dan	copula	0	##	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	53	allan	auxiliary	0	#	prs	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	54	dan	copula	0	V	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	57	dan	copula	0	#	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	58	dan	copula	0	##	prs	3			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	59	allan	auxiliary	0	V	prs	1			
PGG	Limol	F	30-45	Yamkong	Da?ra?lag	N	61	allan	auxiliary	0	V	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	10	dan	copula	n	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	11	dan	copula	n	#	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	16	dan	copula	n	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	17	dan	copula	n	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	22	allan	auxiliary	n	C	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	24	gogon	auxiliary	n	##	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	34	dan	copula	0	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	45	allan	auxiliary	n	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	46	allan	auxiliary	n	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	49	allan	auxiliary	n	C	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	51	allan	auxiliary	n	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	56	allan	auxiliary	n	C	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	73	allan	auxiliary	n	##	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	76	dan	copula	n	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	90	dan	copula	n	C	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	92	dan	copula	n	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	94	dan	copula	0	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	102	gogon	auxiliary	n	##	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	106	gogon	auxiliary	n	C	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	107	gogon	auxiliary	n	#	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	113	gogon	auxiliary	n	##	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	115	gogon	auxiliary	n	V	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	116	gogon	auxiliary	n	#	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	126	dan	copula	0	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	129	allan	auxiliary	n	#	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	132	dan	copula	n	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	133	dan	copula	0	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	134	dan	copula	n	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	164	allan	auxiliary	n	##	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	170	dan	copula	n	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	173	dan	copula	0	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	174	dan	copula	0	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	175	dan	copula	0	V	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	177	dan	copula	0	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	179	allan	auxiliary	n	##	prs	1			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	182	dan	copula	n	#	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	184	dan	copula	n	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	187	dan	copula	n	##	prs	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	190	gogon	auxiliary	n	#	rem	3			
PKS	Limol	M	62+	Dd?liag	Wedag	Y	192	allan	auxiliary	n	V	prs	1			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	33	dan	copula	0	##	prs	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	46	agan	auxiliary	0	##	rec	1			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	53	gogon	auxiliary	0	##	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	54	gogon	auxiliary	0	C	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	58	gogon	auxiliary	0	C	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	62	gogon	auxiliary	0	##	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	66	agan	auxiliary	0	V	rec	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	73	gogon	auxiliary	0	C	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	75	gogon	auxiliary	n	##	rem	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	77	allan	auxiliary	0	#	prs	1			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	114	dan	copula	0	##	prs	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	119	dan	copula	0	V	prs	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	128	allan	auxiliary	0	V	prs	1			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	129	allan	auxiliary	0	V	prs	1			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	130	dan	copula	0	##	prs	3			
PWW	Limol	F	62+	Dd?liag	Dumollang	N	135	allan	auxiliary	n	V	prs	1			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	9	dan	copula	0	V	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	16	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	17	dan	copula	0	C	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	18	dan	copula	0	C	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	20	dan	copula	0	#	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	21	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	27	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	28	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	29	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	47	dan	copula	0	##	prs	3			
QGF	Limol	M	15-29	Dd?liag	Bubog	N	48	dan	copula	0	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	36	dan	copula	n	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	50	gogon	auxiliary	n	C	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	51	gogon	auxiliary	n	##	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	62	gogon	auxiliary	n	##	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	67	gogon	auxiliary	n	##	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	70	allan	auxiliary	0	##	prs	1			
RKK	Malam	F	62+	Dd?liag		Y	77	dan	copula	0	#	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	90	allan	auxiliary	0	C	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	94	allan	auxiliary	0	C	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	97	allan	auxiliary	0	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	100	allan	auxiliary	n	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	103	allan	auxiliary	n	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	169	dan	copula	n	V	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	180	gogon	auxiliary	n	V	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	186	dan	copula	0	##	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	199	dan	copula	n	#	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	215	gogon	auxiliary	0	V	rem	3			
RKK	Malam	F	62+	Dd?liag		Y	244	bogon	auxiliary	n	C	fut	3			
RKK	Malam	F	62+	Dd?liag		Y	245	bogon	auxiliary	n	##	fut	3			
RKK	Malam	F	62+	Dd?liag		Y	246	dan	copula	0	C	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	249	allan	auxiliary	n	C	prs	1			
RKK	Malam	F	62+	Dd?liag		Y	251	dan	copula	0	C	prs	3			
RKK	Malam	F	62+	Dd?liag		Y	252	allan	auxiliary	0	V	prs	1			
RKK	Malam	F	62+	Dd?liag		Y	260	allan	auxiliary	0	V	prs	1			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	12	dan	copula	0	#	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	13	gogon	auxiliary	n	##	rem	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	14	gogon	auxiliary	n	##	rem	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	15	gogon	auxiliary	n	##	rem	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	18	dan	copula	0	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	21	dan	copula	n	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	22	dan	copula	n	#	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	23	dan	copula	0	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	24	dan	copula	n	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	26	dan	copula	n	#	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	32	gogon	auxiliary	n	##	rem	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	35	agan	auxiliary	0	C	rec	1			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	43	gogon	auxiliary	n	##	rem	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	51	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	54	dan	copula	n	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	55	allan	auxiliary	0	V	prs	1			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	58	allan	auxiliary	0	##	prs	1			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	64	dan	copula	n	#	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	68	dan	copula	n	V	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	69	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	71	dan	copula	0	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	89	dan	copula	0	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	93	bogon	auxiliary	n	#	fut	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	94	bogon	auxiliary	0	#	fut	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	96	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	101	dan	copula	0	#	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	108	dan	copula	0	C	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	113	dan	copula	n	V	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	114	bogon	auxiliary	n	#	fut	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	116	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	119	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	128	dan	copula	0	##	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	129	dan	copula	0	V	prs	3			
RKS	Limol	M	30-45	Dd?liag	Wedag	N	130	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	1	dan	copula	0	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	26	dan	copula	n	##	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	33	gogon	auxiliary	n	##	rem	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	43	dan	copula	0	C	prs	3			
RRR	Malam	F	62+	Dd?liag	Tizag	N	55	allan	auxiliary	n	V	prs	1			
