Speaker_code	Hometown	Sex	Age_1	Clan	Sub_clan	Token_ID	Word	Genre	Major word class	Word_class	Syllabicity	Nasal_drop	Fol_seg	Tense
GGR	Malam	M	46-61	Ddɨliag	Bubog	026	agan	Narrative	verb	auxiliary	2	0	##	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	027	dänglläbän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	028	gongällbän	Narrative	verb	lexical	3	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	030	dizmollän	Narrative	verb	lexical	3	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	031	gognegnän	Narrative	verb	auxiliary	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	032	dan	Narrative	verb	copula	1	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	033	guirän	Narrative	verb	lexical	2	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	034	gognegnän	Narrative	verb	auxiliary	3	0	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	035	dan	Narrative	verb	copula	1	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	036	gognegnän	Narrative	verb	auxiliary	3	0	#	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	037	dädmawän	Narrative	verb	lexical	3	0	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	038	gognegnän	Narrative	verb	auxiliary	3	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	001	ibinin	Kawa	verb	infinitive	3	n	V	inf
GJJ	Limol	M	30-45	Ddɨliag	Tizag	002	allan	Kawa	verb	auxiliary	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	003	dan	Kawa	verb	copula	1	n	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	005	dälläbnegän	Kawa	verb	lexical	4	n	##	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	006	ainen	Kawa	verb	copula	2	n	C	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	007	dan	Kawa	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	008	dan	Kawa	verb	copula	1	n	C	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	009	bällädän	Kawa	verb	lexical	3	n	##	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	010	dan	Kawa	verb	copula	1	n	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	011	dan	Kawa	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	012	gänyan	Kawa	verb	copula	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	014	dan	Kawa	verb	copula	1	n	C	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	016	dan	Kawa	verb	copula	1	n	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	017	täbanen	Kawa	verb	infinitive	3	n	V	inf
GJJ	Limol	M	30-45	Ddɨliag	Tizag	018	bongesän	Kawa	verb	lexical	3	n	##	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	022	dan	Kawa	verb	copula	1	n	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	001	dan	Kawa	verb	copula	1	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	003	dan	Kawa	verb	copula	1	0	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	005	dan	Kawa	verb	copula	1	0	C	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	3	dan	Kawa	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag		bangesän	Kawa	verb	lexical	3	n	##	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag		bangesän	Kawa	verb	lexical	3	0	C	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag		eran	Kawa	verb	copula	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	23	gänyan	Kawa	verb	copula	2	0	V	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	23	angkaman	Kawa	verb	lexical	3	n	#	rec
GJJ	Limol	M	30-45	Ddɨliag	Tizag	25	nangesan	Kawa	verb	lexical	3	n	##	rec
GJJ	Limol	M	30-45	Ddɨliag	Tizag	25	bangesän	Kawa	verb	lexical	3	n	##	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	27	bangesän	Kawa	verb	lexical	3	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	28	bangesän	Kawa	verb	lexical	3	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	28	bangesän	Kawa	verb	lexical	3	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	34	bottamänän	Kawa	verb	lexical	4	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	34	bongesän	Kawa	verb	lexical	3	n	#	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	34	dan	Kawa	verb	copula	1	0	C	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	36	bottamänän	Kawa	verb	lexical	4	n	C	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	36	bongesän	Kawa	verb	lexical	3	n	V	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	36	bongesän	Kawa	verb	lexical	3	n	#	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	165	eran	Kawa	verb	copula	2	n	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	166	gänyan	Kawa	verb	copula	2	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	166	dägagän	Kawa	verb	auxiliary	3	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	167	daeben	Kawa	verb	copula	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	168	gänyan	Kawa	verb	copula	2	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	168	guspunän	Kawa	verb	lexical	3	n	#	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	170	deyakomnegän	Kawa	verb	lexical	5	n	C	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	171	gänyan	Kawa	verb	copula	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	171	deyakomnegän	Kawa	verb	lexical	5	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	174	gongesän	Kawa	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	175	sinen	Kawa	verb	infinitive	2	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	175	anggan	Kawa	verb	auxiliary	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	175	gänyan	Kawa	verb	copula	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	176	bowensegänän	Kawa	verb	lexical	5	n	#	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	177	atäräpnan	Kawa	verb	lexical	4	n	#	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	177	agan	Kawa	verb	auxiliary	2	0	V	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	177	pällättanan	Kawa	verb	infinitive	4	0	##	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	177	ngällbänan	Kawa	verb	infinitive	3	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	178	anggan	Kawa	verb	auxiliary	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	178	sinen	Kawa	verb	infinitive	2	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	178	anggan	Kawa	verb	auxiliary	2	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	179	allan	Kawa	verb	auxiliary	2	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	181	dazernän	Kawa	verb	lexical	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	181	anggan	Kawa	verb	auxiliary	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	182	goganän	Kawa	verb	lexical	3	n	V	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	183	dazernän	Kawa	verb	lexical	3	n	#	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	183	nägabällan	Kawa	verb	lexical	4	n	##	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	186	atäräpänan	Kawa	verb	lexical	4	n	##	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	187	gänyan	Kawa	verb	copula	2	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	187	angttägan	Kawa	verb	lexical	3	n	C	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	187	anggan	Kawa	verb	auxiliary	2	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	188	gänyan	Kawa	verb	copula	2	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	190	ddägnan	Kawa	verb	infinitive	2	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	191	gognegnän	Kawa	verb	auxiliary	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	192	gognegnän	Kawa	verb	auxiliary	3	n	##	rem
GGR	Malam	M	46-61	Ddɨliag	Bubog	193	allan	Kawa	verb	auxiliary	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	194	nälltaman	Kawa	verb	lexical	3	n	##	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	196	ddägnan	Kawa	verb	infinitive	2	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	196	bogon	Kawa	verb	auxiliary	2	n	##	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	198	gänyan	Kawa	verb	copula	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	198	dan	Kawa	verb	copula	1	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	199	allan	Kawa	verb	auxiliary	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	199	dan	Kawa	verb	copula	1	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	201	bätramän	Kawa	verb	lexical	3	n	C	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	202	gänyan	Kawa	verb	copula	2	n	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	203	gänyan	Kawa	verb	copula	2	n	#	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	203	agan	Kawa	verb	auxiliary	2	n	#	rec
GGR	Malam	M	46-61	Ddɨliag	Bubog	203	dan	Kawa	verb	copula	1	n	##	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	203	dan	Kawa	verb	copula	1	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	204	bongesän	Kawa	verb	lexical	3	n	C	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	205	bägagän	Kawa	verb	auxiliary	3	n	C	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	205	bognegnän	Kawa	verb	auxiliary	3	n	##	fut
GGR	Malam	M	46-61	Ddɨliag	Bubog	206	dan	Kawa	verb	copula	1	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	206	gänyan	Kawa	verb	copula	2	n	V	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	207	gänyan	Kawa	verb	copula	2	n	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	207	gänyan	Kawa	verb	copula	2	0	C	prs
GGR	Malam	M	46-61	Ddɨliag	Bubog	207	täbanen	Kawa	verb	infinitive	3	n	V	inf
GGR	Malam	M	46-61	Ddɨliag	Bubog	208	allan	Kawa	verb	auxiliary	2	n	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	14	gongesän	Kawa	verb	lexical	3	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	16	eran	Kawa	verb	copula	2	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	16	dan	Kawa	verb	copula	1	n	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	17	eran	Kawa	verb	copula	2	0	C	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	17	guspullän	Kawa	verb	lexical	3	n	##	rem
WGG	Limol	F	46-61	Yamkong	Bozrobag	19	allan	Kawa	verb	auxiliary	2	0	#	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	19	eran	Kawa	verb	copula	2	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	20	panynen	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	20	ibnin	Kawa	verb	infinitive	2	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	20	allan	Kawa	verb	auxiliary	2	n	##	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	23	ttäkanen	Kawa	verb	infinitive	3	n	V	inf
WGG	Limol	F	46-61	Yamkong	Bozrobag	23	anggan	Kawa	verb	auxiliary	2	n	V	prs
WGG	Limol	F	46-61	Yamkong	Bozrobag	23	bogenän	Kawa	verb	lexical	3	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	dan	Kawa	verb	copula	1	n	#	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	dan	Kawa	verb	copula	1	n	#	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	dan	Kawa	verb	copula	1	n	#	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	dan	Kawa	verb	copula	1	n	#	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	anggan	Kawa	verb	auxiliary	2	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	4	daden	Kawa	verb	copula	2	n	##	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	5	anggan	Kawa	verb	auxiliary	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	5	anggan	Kawa	verb	auxiliary	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	7	bognän	Kawa	verb	auxiliary	2	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	9	bogon	Kawa	verb	auxiliary	2	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	9	ngasnen	Kawa	verb	infinitive	2	n	V	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	10	beyandäreknegnän	Kawa	verb	lexical	6	n	C	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	10	ngasnen	Kawa	verb	infinitive	2	n	C	inf
WKS	Limol	M	46-61	Ddɨliag	Wedag	3	bogon	Kawa	verb	auxiliary	2	n	##	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	4	bändärmenynegän	Kawa	verb	lexical	5	n	C	fut
WKS	Limol	M	46-61	Ddɨliag	Wedag	4	endan	Kawa	verb	copula	2	n	C	prs
WKS	Limol	M	46-61	Ddɨliag	Wedag	2	allan	Kawa	verb	auxiliary	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	7	eran	Narrative	verb	copula	2	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	9	dätramän	Narrative	verb	lexical	3	n	C	rem
GJJ	Limol	M	30-45	Ddɨliag	Tizag	11	dan	Narrative	verb	copula	1	n	##	prs
GJJ	Limol	M	30-45	Ddɨliag	Tizag	16	bowensegän	Narrative	verb	lexical	4	0	C	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	17	bozenän	Narrative	verb	lexical	3	n	C	fut
GJJ	Limol	M	30-45	Ddɨliag	Tizag	20	ngasnen	Narrative	verb	infinitive	2	n	V	inf
GJJ	Limol	M	30-45	Ddɨliag	Tizag	23	ngasnen	Narrative	verb	infinitive	2	n	V	inf
GJJ	Limol	M	30-45	Ddɨliag	Tizag	24	ngasnen	Narrative	verb	infinitive	2	n	V	inf
